gstin,entry_date,balance,amount,direction,bounce_flag
29ABCDE1311Z1,2024-03-31 23:59:59.999999,5911.5023804079765,129623.34223805323,outflow,0
29ABCDE1312Z2,2024-03-31 23:59:59.999999,1436.343908715472,38840.598679688126,outflow,0
29ABCDE1316Z6,2024-03-31 23:59:59.999999,14335.370701408112,127331.44404935623,outflow,0
29ABCDE1317Z7,2024-03-31 23:59:59.999999,7221.028804348736,187927.0407547863,outflow,0
29ABCDE1319Z9,2024-03-31 23:59:59.999999,3606.48279232608,20417.327476537004,outflow,0
29ABCDE1322Z2,2024-03-31 23:59:59.999999,3019.5069817645726,310119.3920520828,outflow,0
29ABCDE1325Z5,2024-03-31 23:59:59.999999,4128.990452613117,26702.34268160486,outflow,0
29ABCDE1326Z6,2024-03-31 23:59:59.999999,4045.8095538857965,320304.5974283545,outflow,0
29ABCDE1327Z7,2024-03-31 23:59:59.999999,1798.0562242251203,38909.19944425192,outflow,0
29ABCDE1329Z9,2024-03-31 23:59:59.999999,1657.3337354047085,17411.394272425856,outflow,1
29ABCDE1330Z0,2024-03-31 23:59:59.999999,2792.7693494087557,62145.21951829328,outflow,0
29ABCDE1331Z1,2024-03-31 23:59:59.999999,2149.6875685346026,72400.0078756444,outflow,0
29ABCDE1334Z4,2024-03-31 23:59:59.999999,3794.0459115346935,44106.01103932455,outflow,0
29ABCDE1335Z5,2024-03-31 23:59:59.999999,2151.5812888453593,94255.34619637037,outflow,1
29ABCDE1336Z6,2024-03-31 23:59:59.999999,4241.813750818072,19063.040418950626,outflow,0
29ABCDE1348Z8,2024-03-31 23:59:59.999999,5848.733457516693,172065.74521245316,outflow,0
29ABCDE1350Z0,2024-03-31 23:59:59.999999,16291.864963003221,156470.53053165102,outflow,0
29ABCDE1351Z1,2024-03-31 23:59:59.999999,2083.219367327767,31035.973707882054,outflow,0
29ABCDE1352Z2,2024-03-31 23:59:59.999999,2483.5767927938905,38444.75765490655,outflow,0
29ABCDE1353Z3,2024-03-31 23:59:59.999999,4025.029838611449,24762.594375564324,outflow,0
29ABCDE1355Z5,2024-03-31 23:59:59.999999,3795.2075497771652,69673.82754918787,outflow,1
29ABCDE1356Z6,2024-03-31 23:59:59.999999,38437.42286747106,262225.1235657382,outflow,0
29ABCDE1360Z0,2024-03-31 23:59:59.999999,7410.179035566499,177778.86864007852,outflow,1
29ABCDE1361Z1,2024-03-31 23:59:59.999999,4811.894397017149,79940.80661588328,outflow,0
29ABCDE1362Z2,2024-03-31 23:59:59.999999,3555.803305153181,29350.405702586155,outflow,0
29ABCDE1365Z5,2024-03-31 23:59:59.999999,16697.84350310707,311501.50806996645,outflow,0
29ABCDE1368Z8,2024-03-31 23:59:59.999999,1429.4643864909722,36995.47689333895,outflow,0
29ABCDE1369Z9,2024-03-31 23:59:59.999999,11082.079092679862,80647.48151061624,outflow,0
29ABCDE1371Z1,2024-03-31 23:59:59.999999,2786.0168495189555,140202.65939652864,outflow,1
29ABCDE1372Z2,2024-03-31 23:59:59.999999,2641.964937111375,22671.209975186317,outflow,0
29ABCDE1376Z6,2024-03-31 23:59:59.999999,16294.160913844738,206211.14366079654,outflow,1
29ABCDE1377Z7,2024-03-31 23:59:59.999999,2436.6401669590323,32583.759379389685,outflow,0
29ABCDE1378Z8,2024-03-31 23:59:59.999999,8705.726946381666,132164.3343251796,outflow,1
29ABCDE1379Z9,2024-03-31 23:59:59.999999,3439.94802583938,18074.724540352836,outflow,0
29ABCDE1380Z0,2024-03-31 23:59:59.999999,3239.977164367555,45668.92340952569,outflow,0
29ABCDE1382Z2,2024-03-31 23:59:59.999999,20678.978717476442,278791.03491478245,outflow,0
29ABCDE1386Z6,2024-03-31 23:59:59.999999,5106.347098344623,148565.64377165868,outflow,1
29ABCDE1387Z7,2024-03-31 23:59:59.999999,11417.094136984886,128353.41247466746,outflow,0
29ABCDE1389Z9,2024-03-31 23:59:59.999999,3798.9461189071294,40070.84437030397,outflow,0
29ABCDE1391Z1,2024-03-31 23:59:59.999999,15020.763180712349,125899.25718562074,outflow,0
29ABCDE1392Z2,2024-03-31 23:59:59.999999,1991.9395214894184,14501.050176655584,outflow,0
29ABCDE1395Z5,2024-03-31 23:59:59.999999,2204.0560685196483,61002.95293438,outflow,0
29ABCDE1397Z7,2024-03-31 23:59:59.999999,17444.58423878997,243149.38779791692,outflow,0
29ABCDE1402Z2,2024-03-31 23:59:59.999999,18057.49801126074,114041.05623357942,outflow,0
29ABCDE1404Z4,2024-03-31 23:59:59.999999,4070.7746326981564,65457.41461620646,outflow,0
29ABCDE1405Z5,2024-03-31 23:59:59.999999,8058.133822385283,139740.74309463118,outflow,0
29ABCDE1406Z6,2024-03-31 23:59:59.999999,7736.27657246933,44551.80218362525,outflow,0
29ABCDE1407Z7,2024-03-31 23:59:59.999999,2110.583228333751,26199.47024121075,outflow,0
29ABCDE1409Z9,2024-03-31 23:59:59.999999,4223.281032866905,13023.651865536709,outflow,1
29ABCDE1413Z3,2024-03-31 23:59:59.999999,9653.204875017165,190021.62857819803,outflow,0
29ABCDE1414Z4,2024-03-31 23:59:59.999999,11923.179692602796,295611.41992081335,outflow,0
29ABCDE1415Z5,2024-03-31 23:59:59.999999,3404.551652467607,22209.038095081523,outflow,1
29ABCDE1416Z6,2024-03-31 23:59:59.999999,3662.7364904863757,43928.42301188678,outflow,0
29ABCDE1423Z3,2024-03-31 23:59:59.999999,3754.1746172400703,39490.09268327586,outflow,1
29ABCDE1424Z4,2024-03-31 23:59:59.999999,4088.9274787214113,21374.75357848285,outflow,0
29ABCDE1425Z5,2024-03-31 23:59:59.999999,8727.286356799788,144000.44872031544,outflow,0
29ABCDE1426Z6,2024-03-31 23:59:59.999999,15189.562671729762,66332.54123233998,outflow,0
29ABCDE1427Z7,2024-03-31 23:59:59.999999,7738.643971213001,109983.02105369265,outflow,0
29ABCDE1429Z9,2024-03-31 23:59:59.999999,58484.628733190126,696490.6230490344,outflow,0
29ABCDE1430Z0,2024-03-31 23:59:59.999999,25102.492420212347,504238.26939070155,outflow,0
29ABCDE1431Z1,2024-03-31 23:59:59.999999,4157.511734257641,33692.365439755944,outflow,0
29ABCDE1432Z2,2024-03-31 23:59:59.999999,4315.813680112077,88668.2270852404,outflow,0
29ABCDE1433Z3,2024-03-31 23:59:59.999999,2663.2044533054855,76703.52808257464,outflow,0
29ABCDE1434Z4,2024-03-31 23:59:59.999999,70414.19266699825,511249.3555441659,outflow,0
29ABCDE1437Z7,2024-03-31 23:59:59.999999,2222.3213551401923,23902.88033783183,outflow,0
29ABCDE1441Z1,2024-03-31 23:59:59.999999,16517.251673158637,164156.12154287295,outflow,0
29ABCDE1443Z3,2024-03-31 23:59:59.999999,9918.52939219461,108756.70434316588,outflow,0
29ABCDE1444Z4,2024-03-31 23:59:59.999999,2921.4569570627623,26449.280298968042,outflow,1
29ABCDE1445Z5,2024-03-31 23:59:59.999999,2500.6740109893112,56280.80885836332,outflow,0
29ABCDE1447Z7,2024-03-31 23:59:59.999999,1445.1359751135612,169003.99845125145,outflow,0
29ABCDE1448Z8,2024-03-31 23:59:59.999999,3747.9494146828806,33828.94460662848,outflow,0
29ABCDE1449Z9,2024-03-31 23:59:59.999999,51234.94831976736,513408.8489393616,outflow,1
29ABCDE1450Z0,2024-03-31 23:59:59.999999,4241.1807239857135,30801.892744989145,outflow,1
29ABCDE1452Z2,2024-03-31 23:59:59.999999,8754.65762544786,42010.48129140743,outflow,0
29ABCDE1453Z3,2024-03-31 23:59:59.999999,4648.199602900017,37818.970169376385,outflow,0
29ABCDE1454Z4,2024-03-31 23:59:59.999999,1096.6615664322296,153905.90960075456,outflow,1
29ABCDE1455Z5,2024-03-31 23:59:59.999999,5521.439335477253,37814.81461924264,outflow,0
29ABCDE1456Z6,2024-03-31 23:59:59.999999,3521.975032932365,35010.81039390178,outflow,0
29ABCDE1458Z8,2024-03-31 23:59:59.999999,3848.398186203539,29921.336308531147,outflow,0
29ABCDE1462Z2,2024-03-31 23:59:59.999999,2053.649620888709,93968.3548569843,outflow,0
29ABCDE1463Z3,2024-03-31 23:59:59.999999,11890.503027204562,51112.11877332717,outflow,0
29ABCDE1466Z6,2024-03-31 23:59:59.999999,6045.805757136039,130516.86946534774,outflow,0
29ABCDE1467Z7,2024-03-31 23:59:59.999999,18894.817345498628,94727.28737267567,outflow,0
29ABCDE1469Z9,2024-03-31 23:59:59.999999,2927.840683993073,49173.377203202406,outflow,0
29ABCDE1470Z0,2024-03-31 23:59:59.999999,3947.079324170213,32866.40705036455,outflow,0
29ABCDE1472Z2,2024-03-31 23:59:59.999999,3540.0751468178714,28967.70177144012,outflow,0
29ABCDE1475Z5,2024-03-31 23:59:59.999999,1532.2649991038393,83872.7199527391,outflow,0
29ABCDE1476Z6,2024-03-31 23:59:59.999999,2368.277968975852,12502.750340284781,outflow,0
29ABCDE1479Z9,2024-03-31 23:59:59.999999,1345.8951877453478,44706.35145581543,outflow,0
29ABCDE1480Z0,2024-03-31 23:59:59.999999,9778.063341766208,126330.87244387603,outflow,0
29ABCDE1481Z1,2024-03-31 23:59:59.999999,3165.7932192484573,42922.08579492844,outflow,0
29ABCDE1483Z3,2024-03-31 23:59:59.999999,9547.515744908798,79428.33127715052,outflow,0
29ABCDE1484Z4,2024-03-31 23:59:59.999999,3897.176974799225,35260.47292383085,outflow,0
29ABCDE1487Z7,2024-03-31 23:59:59.999999,12813.817752435285,135900.97059648845,outflow,0
29ABCDE1488Z8,2024-03-31 23:59:59.999999,3818.998378381223,43570.19765544581,outflow,1
29ABCDE1490Z0,2024-03-31 23:59:59.999999,2508.119539968068,29608.459141086478,outflow,0
29ABCDE1491Z1,2024-03-31 23:59:59.999999,1324.0184842964952,51237.33475712882,outflow,0
29ABCDE1496Z6,2024-03-31 23:59:59.999999,1360.1135796190836,58408.0613472898,outflow,0
29ABCDE1497Z7,2024-03-31 23:59:59.999999,11593.043758392461,126596.65326051688,outflow,0
29ABCDE1498Z8,2024-03-31 23:59:59.999999,1128.278355798977,28212.334901078506,outflow,0
29ABCDE1499Z9,2024-03-31 23:59:59.999999,7750.652334540207,114016.91867618212,outflow,0
29ABCDE1501Z1,2024-03-31 23:59:59.999999,2398.3329446686303,112131.13483365261,outflow,0
29ABCDE1502Z2,2024-03-31 23:59:59.999999,9102.197690741315,93367.289107837,outflow,0
29ABCDE1505Z5,2024-03-31 23:59:59.999999,3875.442088962182,30579.015640468984,outflow,1
29ABCDE1506Z6,2024-03-31 23:59:59.999999,4763.4145996408515,80904.39961602133,outflow,0
29ABCDE1507Z7,2024-03-31 23:59:59.999999,2071.299165002678,30188.865205615526,outflow,0
29ABCDE1509Z9,2024-03-31 23:59:59.999999,2882.5422884716368,25834.536395203024,outflow,0
29ABCDE1510Z0,2024-03-31 23:59:59.999999,8858.536398287508,109780.01169738041,outflow,0
29ABCDE1513Z3,2024-03-31 23:59:59.999999,1659.0658452173595,20182.247161001767,outflow,0
29ABCDE1514Z4,2024-03-31 23:59:59.999999,3041.1961646465047,26745.56767179424,outflow,0
29ABCDE1515Z5,2024-03-31 23:59:59.999999,8298.100739256815,101818.10591345734,outflow,0
29ABCDE1518Z8,2024-03-31 23:59:59.999999,3875.235411445822,58137.48566636668,outflow,0
29ABCDE1523Z3,2024-03-31 23:59:59.999999,1611.0187717642084,112801.98269628866,outflow,1
29ABCDE1524Z4,2024-03-31 23:59:59.999999,1481.0066074152498,23619.956273888853,outflow,0
29ABCDE1525Z5,2024-03-31 23:59:59.999999,20388.07384647118,208314.37072066197,outflow,0
29ABCDE1526Z6,2024-03-31 23:59:59.999999,4989.5866822933685,61459.24040232594,outflow,0
29ABCDE1528Z8,2024-03-31 23:59:59.999999,1979.473988693277,247600.21141621665,outflow,0
29ABCDE1533Z3,2024-03-31 23:59:59.999999,15668.91133401931,144699.6773178246,outflow,0
29ABCDE1535Z5,2024-03-31 23:59:59.999999,4157.1810180668535,22322.638909973448,outflow,0
29ABCDE1536Z6,2024-03-31 23:59:59.999999,2195.345200410651,28186.489056442635,outflow,0
29ABCDE1537Z7,2024-03-31 23:59:59.999999,4513.889647851371,52167.06685421717,outflow,0
29ABCDE1538Z8,2024-03-31 23:59:59.999999,2834.421642848861,23942.950982353446,outflow,1
29ABCDE1539Z9,2024-03-31 23:59:59.999999,1369.501591475495,14424.037152010975,outflow,0
29ABCDE1541Z1,2024-03-31 23:59:59.999999,7364.626692324366,38982.98460603798,outflow,0
29ABCDE1542Z2,2024-03-31 23:59:59.999999,3888.7313028757485,55405.68713974661,outflow,0
29ABCDE1543Z3,2024-03-31 23:59:59.999999,2460.179466203695,21756.786033822966,outflow,0
29ABCDE1545Z5,2024-03-31 23:59:59.999999,2798.7253389788425,27846.933379833412,outflow,1
29ABCDE1547Z7,2024-03-31 23:59:59.999999,1748.072778001386,21382.10784475265,outflow,0
29ABCDE1549Z9,2024-03-31 23:59:59.999999,42654.55614216209,412852.89438649715,outflow,0
29ABCDE1550Z0,2024-03-31 23:59:59.999999,1614.859076523024,49450.74561377164,outflow,0
29ABCDE1551Z1,2024-03-31 23:59:59.999999,3068.6587518208453,29142.941880896396,outflow,0
29ABCDE1554Z4,2024-03-31 23:59:59.999999,4040.2607697005064,30085.345445666695,outflow,0
29ABCDE1558Z8,2024-03-31 23:59:59.999999,4655.084305929631,92321.6731289072,outflow,0
29ABCDE1562Z2,2024-03-31 23:59:59.999999,1443.4655064981982,40024.76753966127,outflow,0
29ABCDE1563Z3,2024-03-31 23:59:59.999999,2519.7060003859874,159481.24997703332,outflow,0
29ABCDE1564Z4,2024-03-31 23:59:59.999999,8374.195497003428,155314.1817297788,outflow,0
29ABCDE1565Z5,2024-03-31 23:59:59.999999,1359.325189471896,81155.44210142709,outflow,0
29ABCDE1567Z7,2024-03-31 23:59:59.999999,4211.325346922516,557580.7225565333,outflow,0
29ABCDE1568Z8,2024-03-31 23:59:59.999999,3429.798679666522,55055.50397448226,outflow,0
29ABCDE1569Z9,2024-03-31 23:59:59.999999,4139.857121948655,48869.588667579104,outflow,0
29ABCDE1570Z0,2024-03-31 23:59:59.999999,47874.46750333356,239021.66123662595,outflow,0
29ABCDE1574Z4,2024-03-31 23:59:59.999999,1472.8248340509253,54355.284179815346,outflow,1
29ABCDE1576Z6,2024-03-31 23:59:59.999999,2050.5350270802182,16928.03609719789,outflow,0
29ABCDE1578Z8,2024-03-31 23:59:59.999999,15793.660816557733,316567.75769185595,outflow,0
29ABCDE1582Z2,2024-03-31 23:59:59.999999,3707.8632791650125,36162.82623849986,outflow,0
29ABCDE1585Z5,2024-03-31 23:59:59.999999,29614.52284766551,275325.2331895621,outflow,0
29ABCDE1586Z6,2024-03-31 23:59:59.999999,1704.5768780268122,28175.973456161148,outflow,0
29ABCDE1587Z7,2024-03-31 23:59:59.999999,4289.673073809559,60187.224224966776,outflow,0
29ABCDE1588Z8,2024-03-31 23:59:59.999999,1990.9230594483645,36298.01685657778,outflow,0
29ABCDE1590Z0,2024-03-31 23:59:59.999999,1785.6973902589452,46802.68917458146,outflow,0
29ABCDE1593Z3,2024-03-31 23:59:59.999999,14386.945481623268,47742.324457123315,outflow,1
29ABCDE1594Z4,2024-03-31 23:59:59.999999,3146.056010826529,40192.799016432786,outflow,0
29ABCDE1595Z5,2024-03-31 23:59:59.999999,2738.92214431402,25981.387726765683,outflow,0
29ABCDE1596Z6,2024-03-31 23:59:59.999999,3709.7475226223664,29006.4565145387,outflow,0
29ABCDE1597Z7,2024-03-31 23:59:59.999999,25288.60585539201,85454.22070863398,outflow,0
29ABCDE1598Z8,2024-03-31 23:59:59.999999,16988.56430843989,157305.2686358671,outflow,0
29ABCDE1602Z2,2024-03-31 23:59:59.999999,34856.41068182153,206918.4254983703,outflow,0
29ABCDE1606Z6,2024-03-31 23:59:59.999999,2207.7644725539526,67705.08245501471,outflow,0
29ABCDE1608Z8,2024-03-31 23:59:59.999999,1243.483351784432,22145.659826009232,outflow,0
29ABCDE1610Z0,2024-03-31 23:59:59.999999,4910.909664573757,29050.131416561748,outflow,0
29ABCDE1611Z1,2024-03-31 23:59:59.999999,10178.704926152239,254224.190289073,outflow,0
29ABCDE1612Z2,2024-03-31 23:59:59.999999,3130.798659681476,52613.241070682256,outflow,0
29ABCDE1613Z3,2024-03-31 23:59:59.999999,4130.716732026126,27097.15251773352,outflow,0
29ABCDE1617Z7,2024-03-31 23:59:59.999999,6024.975303200145,51159.60499586792,outflow,0
29ABCDE1618Z8,2024-03-31 23:59:59.999999,4198.036875216822,100308.643176409,outflow,0
29ABCDE1620Z0,2024-03-31 23:59:59.999999,1412.1020767073771,39821.04878826877,outflow,0
29ABCDE1624Z4,2024-03-31 23:59:59.999999,1942.290883860246,28143.772634473797,outflow,0
29ABCDE1625Z5,2024-03-31 23:59:59.999999,30667.489632781588,491859.84408820985,outflow,0
29ABCDE1626Z6,2024-03-31 23:59:59.999999,5622.1233904253095,85494.71784970314,outflow,0
29ABCDE1629Z9,2024-03-31 23:59:59.999999,3590.1474472190484,39293.435273240255,outflow,1
29ABCDE1630Z0,2024-03-31 23:59:59.999999,4175.393552681275,67558.16057999234,outflow,0
29ABCDE1631Z1,2024-03-31 23:59:59.999999,4528.041564959088,54856.084689761985,outflow,1
29ABCDE1632Z2,2024-03-31 23:59:59.999999,1131.4842143864012,100013.32510513396,outflow,0
29ABCDE1633Z3,2024-03-31 23:59:59.999999,50230.85667862224,289931.531860177,outflow,0
29ABCDE1635Z5,2024-03-31 23:59:59.999999,24843.856461524545,406803.17259716516,outflow,0
29ABCDE1636Z6,2024-03-31 23:59:59.999999,3373.5519787398307,45306.054956274646,outflow,0
29ABCDE1637Z7,2024-03-31 23:59:59.999999,7209.894455945708,82894.86045928716,outflow,0
29ABCDE1641Z1,2024-03-31 23:59:59.999999,2815.059517620798,81634.11306766116,outflow,0
29ABCDE1642Z2,2024-03-31 23:59:59.999999,2281.832427288067,27437.479408523264,outflow,0
29ABCDE1643Z3,2024-03-31 23:59:59.999999,2096.166554939298,194794.48630103117,outflow,0
29ABCDE1648Z8,2024-03-31 23:59:59.999999,4520.606312537845,48948.65319664597,outflow,0
29ABCDE1652Z2,2024-03-31 23:59:59.999999,2532.131667628367,37335.07193762333,outflow,1
29ABCDE1653Z3,2024-03-31 23:59:59.999999,1966.7473667930522,84879.83014207688,outflow,0
29ABCDE1654Z4,2024-03-31 23:59:59.999999,22879.06165558509,374480.73656091106,outflow,0
29ABCDE1666Z6,2024-03-31 23:59:59.999999,3931.377650138439,27452.107909652415,outflow,0
29ABCDE1667Z7,2024-03-31 23:59:59.999999,1994.7444753192183,27563.493845404384,outflow,0
29ABCDE1670Z0,2024-03-31 23:59:59.999999,2965.9752990533366,50894.602315099684,outflow,0
29ABCDE1672Z2,2024-03-31 23:59:59.999999,4113.6054335821345,41952.419962279295,outflow,0
29ABCDE1674Z4,2024-03-31 23:59:59.999999,93746.46860165597,766296.2369578024,outflow,0
29ABCDE1676Z6,2024-03-31 23:59:59.999999,3204.028013005484,129175.73748008127,outflow,0
29ABCDE1677Z7,2024-03-31 23:59:59.999999,1304.802233151167,216513.91931140644,outflow,0
29ABCDE1682Z2,2024-03-31 23:59:59.999999,6442.910059312617,104063.41494280013,outflow,0
29ABCDE1683Z3,2024-03-31 23:59:59.999999,30939.763123651686,735175.5090547951,outflow,0
29ABCDE1684Z4,2024-03-31 23:59:59.999999,35682.50487685051,363456.94828437216,outflow,0
29ABCDE1685Z5,2024-03-31 23:59:59.999999,1535.8204400143725,33321.58726760524,outflow,0
29ABCDE1687Z7,2024-03-31 23:59:59.999999,2733.380475745171,22647.221225068126,outflow,1
29ABCDE1688Z8,2024-03-31 23:59:59.999999,60961.849693039745,361665.89605870924,outflow,0
29ABCDE1689Z9,2024-03-31 23:59:59.999999,1334.1220283601763,31583.717744557118,outflow,0
29ABCDE1692Z2,2024-03-31 23:59:59.999999,5936.727514592268,49890.43199588908,outflow,0
29ABCDE1693Z3,2024-03-31 23:59:59.999999,1382.2003396145255,41300.42656252404,outflow,0
29ABCDE1694Z4,2024-03-31 23:59:59.999999,27733.575128388537,159121.70271801125,outflow,0
29ABCDE1695Z5,2024-03-31 23:59:59.999999,2084.6658860060534,28277.875477945403,outflow,0
29ABCDE1002Z2,2024-04-30 23:59:59.999999,5000.0,37961.377939534475,inflow,0
29ABCDE1003Z3,2024-04-30 23:59:59.999999,45313.62123166962,441130.25708041387,inflow,0
29ABCDE1004Z4,2024-04-30 23:59:59.999999,5000.0,16591.341989145956,inflow,0
29ABCDE1008Z8,2024-04-30 23:59:59.999999,5000.0,30153.904185965555,inflow,0
29ABCDE1012Z2,2024-04-30 23:59:59.999999,5000.0,137652.84191690778,inflow,1
29ABCDE1016Z6,2024-04-30 23:59:59.999999,8775.672979637395,89705.86918597127,inflow,0
29ABCDE1017Z7,2024-04-30 23:59:59.999999,5000.0,26310.865940799606,inflow,0
29ABCDE1018Z8,2024-04-30 23:59:59.999999,17423.650681546053,91845.14468740606,inflow,0
29ABCDE1019Z9,2024-04-30 23:59:59.999999,5000.0,155573.17487139668,inflow,0
29ABCDE1020Z0,2024-04-30 23:59:59.999999,5000.0,27431.56030054169,inflow,0
29ABCDE1021Z1,2024-04-30 23:59:59.999999,5000.0,38472.83270552908,inflow,0
29ABCDE1023Z3,2024-04-30 23:59:59.999999,16200.789237845149,194642.62483331823,inflow,0
29ABCDE1026Z6,2024-04-30 23:59:59.999999,7241.518788062879,57422.223616010386,inflow,0
29ABCDE1028Z8,2024-04-30 23:59:59.999999,5000.0,33481.1749187695,inflow,0
29ABCDE1029Z9,2024-04-30 23:59:59.999999,16249.793125549542,85355.58300690034,inflow,0
29ABCDE1030Z0,2024-04-30 23:59:59.999999,5000.0,36379.45320036987,inflow,0
29ABCDE1033Z3,2024-04-30 23:59:59.999999,5000.0,20141.176782113173,inflow,0
29ABCDE1034Z4,2024-04-30 23:59:59.999999,5000.0,18554.415869876866,inflow,0
29ABCDE1035Z5,2024-04-30 23:59:59.999999,5000.0,110728.59453131314,inflow,0
29ABCDE1037Z7,2024-04-30 23:59:59.999999,14804.428762164413,83297.68775226685,inflow,1
29ABCDE1039Z9,2024-04-30 23:59:59.999999,5000.0,49463.10884232648,inflow,0
29ABCDE1040Z0,2024-04-30 23:59:59.999999,6220.12648382857,46706.76141385698,inflow,1
29ABCDE1041Z1,2024-04-30 23:59:59.999999,5620.189322235107,43312.248194399166,inflow,0
29ABCDE1043Z3,2024-04-30 23:59:59.999999,5370.516849478829,33810.140234635815,inflow,0
29ABCDE1044Z4,2024-04-30 23:59:59.999999,6903.144406181322,45040.7604746607,inflow,0
29ABCDE1045Z5,2024-04-30 23:59:59.999999,19700.54052896286,72554.34756446615,inflow,1
29ABCDE1046Z6,2024-04-30 23:59:59.999999,5000.0,21723.749310151983,inflow,0
29ABCDE1047Z7,2024-04-30 23:59:59.999999,5000.0,58286.08451922994,inflow,0
29ABCDE1050Z0,2024-04-30 23:59:59.999999,5000.0,39554.77341979516,inflow,0
29ABCDE1051Z1,2024-04-30 23:59:59.999999,5000.0,42305.76238968784,inflow,0
29ABCDE1053Z3,2024-04-30 23:59:59.999999,5000.0,25639.544303939303,inflow,0
29ABCDE1054Z4,2024-04-30 23:59:59.999999,10464.69619755907,113405.71987245846,inflow,0
29ABCDE1055Z5,2024-04-30 23:59:59.999999,5000.0,30964.06668939976,inflow,0
29ABCDE1056Z6,2024-04-30 23:59:59.999999,5000.0,51874.2183521962,inflow,0
29ABCDE1057Z7,2024-04-30 23:59:59.999999,19785.644147442206,385554.3962213374,inflow,0
29ABCDE1059Z9,2024-04-30 23:59:59.999999,5000.0,24513.064298447414,inflow,0
29ABCDE1060Z0,2024-04-30 23:59:59.999999,10900.855984443155,97117.95540703641,inflow,0
29ABCDE1061Z1,2024-04-30 23:59:59.999999,5000.0,56356.18103397204,inflow,0
29ABCDE1062Z2,2024-04-30 23:59:59.999999,5000.0,37912.41397216437,inflow,0
29ABCDE1066Z6,2024-04-30 23:59:59.999999,5000.0,28556.782738225193,inflow,0
29ABCDE1068Z8,2024-04-30 23:59:59.999999,12437.038101121798,76285.02497081626,inflow,0
29ABCDE1069Z9,2024-04-30 23:59:59.999999,16952.73230813654,135040.55388930693,inflow,0
29ABCDE1071Z1,2024-04-30 23:59:59.999999,5000.0,144796.5974583029,inflow,1
29ABCDE1073Z3,2024-04-30 23:59:59.999999,50575.729475072876,203121.15120513766,inflow,0
29ABCDE1074Z4,2024-04-30 23:59:59.999999,5000.0,42332.95962469212,inflow,0
29ABCDE1082Z2,2024-04-30 23:59:59.999999,5000.0,38004.46031550866,inflow,0
29ABCDE1083Z3,2024-04-30 23:59:59.999999,15529.539347957572,151736.0914832827,inflow,1
29ABCDE1084Z4,2024-04-30 23:59:59.999999,40913.189380009855,401485.877771439,inflow,0
29ABCDE1089Z9,2024-04-30 23:59:59.999999,9757.794012708484,108267.98909867734,inflow,0
29ABCDE1090Z0,2024-04-30 23:59:59.999999,6580.6328214911655,37753.59035225279,inflow,0
29ABCDE1092Z2,2024-04-30 23:59:59.999999,6025.5877540245765,52673.72062952341,inflow,0
29ABCDE1093Z3,2024-04-30 23:59:59.999999,5000.0,41611.43187720318,inflow,0
29ABCDE1096Z6,2024-04-30 23:59:59.999999,5000.0,26379.24767353165,inflow,0
29ABCDE1098Z8,2024-04-30 23:59:59.999999,31907.67995625549,248945.5993783927,inflow,0
29ABCDE1099Z9,2024-04-30 23:59:59.999999,36457.83130537083,266519.88169415446,inflow,0
29ABCDE1102Z2,2024-04-30 23:59:59.999999,79547.13282222807,358456.48585849575,inflow,0
29ABCDE1103Z3,2024-04-30 23:59:59.999999,33028.654343959126,269276.1797092096,inflow,0
29ABCDE1110Z0,2024-04-30 23:59:59.999999,5000.0,23573.436449841716,inflow,0
29ABCDE1112Z2,2024-04-30 23:59:59.999999,39792.78740808534,311484.94580658077,inflow,0
29ABCDE1113Z3,2024-04-30 23:59:59.999999,14346.298664382406,156360.43255047998,inflow,0
29ABCDE1115Z5,2024-04-30 23:59:59.999999,13467.727438893837,293013.31313592015,inflow,1
29ABCDE1117Z7,2024-04-30 23:59:59.999999,25447.594467714975,128304.4560779599,inflow,0
29ABCDE1119Z9,2024-04-30 23:59:59.999999,5000.0,37101.23769320833,inflow,1
29ABCDE1121Z1,2024-04-30 23:59:59.999999,38847.39328972487,136103.26170170048,inflow,0
29ABCDE1123Z3,2024-04-30 23:59:59.999999,5000.0,53980.312501779554,inflow,1
29ABCDE1125Z5,2024-04-30 23:59:59.999999,5000.0,27847.44522715339,inflow,0
29ABCDE1127Z7,2024-04-30 23:59:59.999999,5000.0,31249.791460422042,inflow,0
29ABCDE1130Z0,2024-04-30 23:59:59.999999,24192.363274412517,142638.5388489097,inflow,0
29ABCDE1135Z5,2024-04-30 23:59:59.999999,28355.673112186203,150158.6005939692,inflow,0
29ABCDE1137Z7,2024-04-30 23:59:59.999999,5000.0,409580.0292949578,inflow,1
29ABCDE1139Z9,2024-04-30 23:59:59.999999,5000.0,41641.17329900605,inflow,0
29ABCDE1140Z0,2024-04-30 23:59:59.999999,6000.035797609193,80854.42138031842,inflow,0
29ABCDE1141Z1,2024-04-30 23:59:59.999999,5546.229699019915,83209.48073189672,inflow,0
29ABCDE1143Z3,2024-04-30 23:59:59.999999,5271.992985137366,25387.576612588575,inflow,1
29ABCDE1144Z4,2024-04-30 23:59:59.999999,5000.0,36613.185466052084,inflow,0
29ABCDE1145Z5,2024-04-30 23:59:59.999999,34069.72152482015,228899.82828128096,inflow,0
29ABCDE1146Z6,2024-04-30 23:59:59.999999,5000.0,29050.264706322687,inflow,0
29ABCDE1147Z7,2024-04-30 23:59:59.999999,65010.27558456923,249254.0231678693,inflow,0
